Virus name,Pango lineage,Collection date,D614G,N501Y,A570D,P681H,T716I,S982A,D1118H,del69/70,del144
hCoV-19/USA/IL-IDPH-I-000838/2021,B.1.324,2021-01-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-I-000840/2021,B.1.2,2021-01-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-I-000841/2021,B.1.2,2021-01-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-PZ6G-7566/2021,B.1.1.7,2021-01-27,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-PZ6V-7569/2021,B.1.1.7,2021-01-23,True,True,True,True,True,True,True,True,True
hCoV-19/USA/PA-CDC-PZUR-7741/2021,B.1.1.7,2021-01-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/PA-CDC-PZUW-7742/2021,B.1.1.7,2021-01-22,True,True,True,True,True,True,True,True,True
hCoV-19/USA/TN-CDC-Q0KL-7927/2021,B.1.1.7,2021-01-30,True,True,True,True,True,True,True,True,True
hCoV-19/USA/TN-CDC-Q0KQ-7928/2021,B.1.1.7,2021-01-29,True,True,True,True,True,True,True,True,True
hCoV-19/USA/GA-CDC-QDJY-1292/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/GA-CDC-QDK8-1294/2021,B.1.1.7,2021-01-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/GA-CDC-QDKS-1298/2021,B.1.1.7,2021-01-28,True,True,True,True,True,True,True,True,True
hCoV-19/USA/CT-CDC-Q079-7831/2021,B.1.375,2021-01-27,True,False,False,False,False,False,False,True,False
hCoV-19/USA/IN-CDC-QD6R-1197/2021,B.1.2,2021-01-23,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IN-CDC-Q1M8-8198/2021,B.1.568,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000008415/2021,B.1.2,2021-01-31,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000007859/2021,B.1.1.519,2021-01-31,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000005309/2021,B.1.1.7,2021-01-23,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-LC0006599/2021,B.1.2,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0006603/2021,B.1.2,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0006609/2021,B.1.609,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0006799/2021,B.1.2,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0006806/2021,B.1.2,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0007194/2021,B.1.2,2021-01-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0005593/2021,B.1.2,2021-01-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0005608/2021,B.1.2,2021-01-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0005609/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0002730/2021,B.1.1.518,2021-01-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0009695/2021,B.1.1.519,2021-01-23,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0008744/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0008751/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0008753/2021,B.1.1,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0008754/2021,B.1.234,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0008755/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0008761/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0009092/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001002/2021,B.1.2,2021-01-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001003/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001004/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001005/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001011/2021,B.1.1,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001012/2021,C.31,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001014/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001015/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001020/2021,B.1.1.519,2021-01-15,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001022/2021,B.1.243,2021-01-15,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001023/2021,B.1.2,2021-01-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001026/2021,B.1.2,2021-01-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-LAK-I-0001027/2021,B.1.568,2021-01-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001034/2021,B.1.1.519,2021-01-19,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001039/2021,B.1.429,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001047/2021,B.1.2,2021-01-16,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001048/2021,B.1.1.416,2021-01-16,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001052/2021,B.1.1.7,2021-01-20,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-COO-I-0001053/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001055/2021,B.1.221,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-JAC-I-0001058/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001060/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001062/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001063/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001064/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001069/2021,B.1.2,2021-01-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001070/2021,B.1.596,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-KAK-I-0001071/2021,B.1.234,2021-01-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001072/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0339/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011272/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011535/2021,B.1.427,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011610/2021,B.1.2,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011614/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011618/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011213/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011270/2021,B.1.441,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011273/2021,B.1.1.222,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011597/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011604/2021,B.1.2,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0011619/2021,B.1.240,2021-01-31,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21403834/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21403885/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21403891/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21399051/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21398235/2021,B.1.1.519,2021-01-25,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21529707/2021,B.1.1.519,2021-01-28,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21529667/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21529633/2021,B.1.2,2021-01-30,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21493035/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21493411/2021,B.1.1.519,2021-01-27,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21493257/2021,B.1.265,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21493230/2021,B.1.2,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21493153/2021,B.1.2,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21493168/2021,B.1.234,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491767/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491302/2021,B.1.1.519,2021-01-27,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491556/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491361/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21490570/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21490278/2021,B.1.234,2021-01-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491255/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491003/2021,B.1.1.519,2021-01-27,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491541/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491241/2021,B.1.1.519,2021-01-27,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21491596/2021,B.1.1.519,2021-01-27,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21433945/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21433971/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434578/2021,B.1.1.519,2021-01-26,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434327/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434491/2021,B.1.2,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434428/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434155/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434492/2021,B.1.2,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434493/2021,B.1.1.519,2021-01-25,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21433966/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21433939/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434158/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434160/2021,B.1.1.519,2021-01-25,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434180/2021,B.1.234,2021-01-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21434157/2021,B.1.2,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21433969/2021,B.1.311,2021-01-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX21672231/2021,B.1.2,2021-01-31,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000007580/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000007612/2021,B.1.2,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0569/2021,B.1.1.517,2021-01-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0556/2021,B.1.234,2021-01-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0557/2021,B.1.2,2021-01-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0561/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0641/2021,B.1.234,2021-01-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845329/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845428/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845249/2021,B.1.429,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845339/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845340/2021,B.1.2,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845348/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845331/2021,B.1.2,2021-01-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845303/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3845334/2021,B.1.2,2021-01-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3846421/2021,B.1.2,2021-01-31,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3846506/2021,B.1.2,2021-01-29,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QE50-1448/2021,B.1.427,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6278/2021,B.1.1.7,2021-01-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-NM-6585/2021,B.1.1.7,2021-01-30,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-NM-6392/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6598/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6386/2021,B.1.1,2021-01-20,True,False,True,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6288/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,True
hCoV-19/USA/IL-NM-6370/2021,B.1.2,2021-01-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6339/2021,B.1.2,2021-01-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6341/2021,B.1,2021-01-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6343/2021,B.1.2,2021-01-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6347/2021,B.1.2,2021-01-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6348/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6350/2021,B.1.2,2021-01-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6367/2021,B.1.2,2021-01-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6369/2021,B.1.240,2021-01-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6374/2021,B.1.2,2021-01-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6375/2021,B.1.243,2021-01-18,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-NM-6279/2021,B.1.2,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6281/2021,B.1.2,2021-01-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6289/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6290/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6594/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6291/2021,B.1.596,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6383/2021,B.1.324,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6282/2021,B.1.576,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6284/2021,B.1.1.519,2021-01-20,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-NM-6389/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6390/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6394/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6388/2021,B.1.2,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6391/2021,B.1.1.519,2021-01-20,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-NM-6384/2021,B.1,2021-01-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6286/2021,B.1.1.519,2021-01-20,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-NM-6397/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6398/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6399/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6400/2021,B.1.427,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6401/2021,B.1.1.518,2021-01-21,False,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6403/2021,B.1.580,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6404/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6393/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6595/2021,B.1.177.53,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6396/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6406/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6405/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6409/2021,B.1.36.31,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6402/2021,B.1.240,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6407/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-NM-6408/2021,B.1.2,2021-01-21,True,False,False,False,False,False,False,False,False
